学生姓名,课程类型,教师,课程序号,上课日期,中文星期,西班牙语星期,英语星期,西班牙时间,学生当地时间,时差,课时计算,当日学习内容,页数,教师反馈
Zoe_393,小组课,Sara,L002773,2026/07/15,周三,miércoles,Wednesday,11:00,11:00,+0h,1.5,语法,1,课堂参与积极
Brian_409,小组课,Sara,L002773,2026/07/15,周三,miércoles,Wednesday,11:00,17:00,+6h,1.5,口语,8,课堂参与积极
Mia475,班课,Sara（教务）,L002773,2026/07/15,周三,miércoles,Wednesday,11:00,11:00,+0h,1.5,语法,8,课堂参与积极
Eric_096,小组课,Sara,L002773,2026年7月15日,周三,miércoles,Wednesday,11:00,21:00,+10h,1.5,语法,8,课堂参与积极
Patrick_507,班课,Sara（教务）,L002773,2026/07/15,周三,miércoles,Wednesday,11:00,11:00,+0h,1.5,复习,14,课堂参与积极
Wilson_066,班课,Sara,L002773,2026-07-15,周三,miércoles,Wednesday,11:00,18:00,+7h,1.5,口语,7,课堂参与积极
Zoe393,班课,Sara,L002774,07/22/2026,周三,miércoles,Wednesday,11:00,11:00,+0h,1.67,复习,4,需要加强口语练习
Brian_409,班课,Sara,L002774,2026/07/22,周三,miércoles,Wednesday,11:00,17:00,+6h,1.67,口语,6,需要加强口语练习
Mia_475,小组课,Sara,L002774,2026/07/22,周三,miércoles,Wednesday,11:00,10:00,-1h,1.67,复习,10,需要加强口语练习
Eric_096,班课,Sara,L002774,2026-07-22,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,阅读,2,需要加强口语练习
Patrick_507,班课,Sara,L002774,07/22/2026,周三,miércoles,Wednesday,11:00,11:00,+0h,1.67,口语,2,需要加强口语练习
Wilson_066（教务）,小组课,Sara（教务）,L002774,2026-07-22,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,阅读,1,需要加强口语练习
Zoe_393,小组课,Sara,L002775,2026年7月29日,周三,miércoles,Wednesday,11:00,11:00,+0h,1.0,阅读,10,完成本节内容
Brian_409（教务）,班课,Sara,L002775,2026年7月29日,周三,miércoles,Wednesday,11:00,16:00,+5h,1.0,口语,8,完成本节内容
Mia_475,小组课,Sara（教务）,L002775,2026年7月29日,周三,miércoles,Wednesday,11:00,10:00,-1h,1.0,阅读,2,完成本节内容
Eric_096,小组课,Sara,L002775,2026-07-29,周三,miércoles,Wednesday,11:00,19:00,+8h,1.0,口语,8,完成本节内容
Patrick_507,班课,Sara,L002775,2026-07-29,周三,miércoles,Wednesday,11:00,11:00,+0h,1.0,听力,14,完成本节内容
Wilson_066,班课,Sara（教务）,L002775,2026年7月29日,周三,miércoles,Wednesday,11:00,19:00,+8h,1.0,阅读,12,完成本节内容
Zoe_393,班课,Sara,L002776,08/05/2026,周三,miércoles,Wednesday,11:00,11:00,+0h,2.0,语法,11,完成本节内容
Brian409,小组课,Sara,L002776,2026/08/05,周三,miércoles,Wednesday,11:00,17:00,+6h,2.0,复习,10,完成本节内容
Mia_475,小组课,Sara,L002776,08/05/2026,周三,miércoles,Wednesday,11:00,10:00,-1h,2.0,语法,7,完成本节内容
Eric_096,班课,Sara,L002776,2026年8月5日,周三,miércoles,Wednesday,11:00,19:00,+8h,2.0,听力,13,完成本节内容
Patrick_507,班课,Sara,L002776,08/05/2026,周三,miércoles,Wednesday,11:00,12:00,+1h,2.0,语法,12,完成本节内容
Wilson_066,班课,Sara,L002776,2026-08-05,周三,miércoles,Wednesday,11:00,19:00,+8h,2.0,听力,4,完成本节内容
Zoe_393,小组课,Sara,L002777,08/12/2026,周三,miércoles,Wednesday,11:00,11:00,+0h,1.67,语法,6,需要加强口语练习
Brian_409（教务）,小组课,Sara,L002777,2026/08/12,周三,miércoles,Wednesday,11:00,17:00,+6h,1.67,口语,4,需要加强口语练习
Mia475,小组课,Sara,L002777,2026/08/12,周三,miércoles,Wednesday,11:00,10:00,-1h,1.67,语法,11,需要加强口语练习
Eric_096,小组课,Sara,L002777,08/12/2026,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,口语,5,需要加强口语练习
Patrick_507,小组课,Sara,L002777,2026-08-12,周三,miércoles,Wednesday,11:00,11:00,+0h,1.67,语法,8,需要加强口语练习
Wilson_066,班课,Sara,L002777,08/12/2026,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,语法,10,需要加强口语练习
Zoe_393,班课,Sara,L002778,2026年8月19日,周三,miércoles,Wednesday,11:00,11:00,+0h,1.0,听力,13,语法掌握一般
Brian_409,小组课,Sara,L002778,2026-08-19,周三,miércoles,Wednesday,11:00,17:00,+6h,1.0,语法,9,语法掌握一般
Mia_475,班课,Sara,L002778,2026年8月19日,周三,miércoles,Wednesday,11:00,10:00,-1h,1.0,口语,3,语法掌握一般
Eric096,小组课,Sara,L002778,2026-08-19,周三,miércoles,Wednesday,11:00,19:00,+8h,1.0,听力,14,语法掌握一般
Patrick_507,小组课,Sara,L002778,2026-08-19,周三,miércoles,Wednesday,11:00,11:00,+0h,1.0,阅读,13,语法掌握一般
Wilson066,班课,Sara,L002778,08/19/2026,周三,miércoles,Wednesday,11:00,19:00,+8h,1.0,语法,12,语法掌握一般
Zoe393,班课,Sara,L002779,2026-08-26,周三,miércoles,Wednesday,11:00,12:00,+1h,1.67,复习,5,需要加强口语练习
Brian_409,班课,Sara,L002779,2026/08/26,周三,miércoles,Wednesday,11:00,17:00,+6h,1.67,阅读,14,需要加强口语练习
Mia_475,小组课,Sara,L002779,08/26/2026,周三,miércoles,Wednesday,11:00,10:00,-1h,1.67,阅读,12,需要加强口语练习
Eric_096,班课,Sara,L002779,2026-08-26,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,阅读,13,需要加强口语练习
Patrick_507,小组课,Sara,L002779,2026/08/26,周三,miércoles,Wednesday,11:00,11:00,+0h,1.67,口语,4,需要加强口语练习
Wilson066,班课,Sara,L002779,08/26/2026,周三,miércoles,Wednesday,11:00,19:00,+8h,1.67,语法,9,需要加强口语练习
Elynn_123,班课,Miguel,L002780,2025年10月12日,周日,domingo,Sunday,15:00,15:00,+0h,2.0,复习,1,语法掌握一般
Elynn_123,班课,Miguel,L002781,2025-10-19,周日,domingo,Sunday,15:00,15:00,+0h,1.0,复习,8,语法掌握一般
Elynn_123（教务）,小组课,Miguel,L002782,2025/10/26,周日,domingo,Sunday,15:00,15:00,+0h,1.67,语法,1,完成本节内容
Elynn_123（教务）,小组课,Miguel,L002783,2025-11-02,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,5,语法掌握一般
Elynn123,班课,Miguel,L002784,2025-11-09,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,4,课堂参与积极
Elynn_123（教务）,小组课,Miguel（教务）,L002785,2025/11/16,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,14,
Elynn123,班课,Miguel,L002786,2025-11-23,周日,domingo,Sunday,15:00,15:00,+0h,1.67,语法,9,完成本节内容
Elynn_123,小组课,Miguel,L002787,2025/11/30,周日,domingo,Sunday,15:00,15:00,+0h,2.0,听力,13,语法掌握一般
Elynn_123,班课,Miguel,L002788,2025/12/07,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,1,课堂参与积极
Elynn_123,小组课,Miguel,L002789,2025/12/14,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,5,完成本节内容
Elynn_123,班课,Miguel,L002790,2025-12-21,周日,domingo,Sunday,15:00,15:00,+0h,1.5,语法,13,需要加强口语练习
Elynn_123,小组课,Miguel,L002791,2025/12/28,周日,domingo,Sunday,15:00,15:00,+0h,1.5,口语,4,课堂参与积极
Elynn_123,班课,Miguel,L002792,2026-01-04,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,11,完成本节内容
Elynn123,班课,Miguel,L002793,2026/01/11,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,11,完成本节内容
Elynn_123,小组课,Miguel,L002794,01/18/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.5,口语,8,需要加强口语练习
Elynn_123,班课,Miguel,L002795,2026-01-25,周日,domingo,Sunday,15:00,15:00,+0h,1.0,阅读,4,完成本节内容
Elynn_123,小组课,Miguel,L002796,02/01/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,6,课堂参与积极
Elynn_123,班课,Miguel,L002797,2026/02/08,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,5,需要加强口语练习
Elynn_123（教务）,班课,Miguel,L002798,2026-02-15,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,9,
Elynn123,班课,Miguel,L002799,2026-02-22,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,5,完成本节内容
Elynn_123,班课,Miguel,L002800,2026-03-01,周日,domingo,Sunday,15:00,15:00,+0h,1.5,阅读,11,课堂参与积极
Elynn_123,小组课,Miguel,L002801,2026/03/08,周日,domingo,Sunday,15:00,15:00,+0h,1.67,复习,5,需要加强口语练习
Elynn_123,班课,Miguel,L002802,2026-03-15,周日,domingo,Sunday,15:00,15:00,+0h,1.5,听力,11,完成本节内容
Elynn123,班课,Miguel,L002803,2026/03/22,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,9,完成本节内容
Elynn_123,班课,Miguel（教务）,L002804,2026/03/29,周日,domingo,Sunday,15:00,15:00,+0h,1.67,复习,2,课堂参与积极
Elynn_123（教务）,班课,Miguel,L002805,2026-04-05,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,13,完成本节内容
Elynn_123,小组课,Miguel,L002806,2026-04-12,周日,domingo,Sunday,15:00,15:00,+0h,2.0,阅读,13,
Elynn_123,小组课,Miguel,L002807,2026/04/19,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,4,需要加强口语练习
Elynn_123,班课,Miguel,L002808,2026-04-26,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,14,完成本节内容
Elynn_123,班课,Miguel,L002809,2026-05-03,周日,domingo,Sunday,15:00,15:00,+0h,1.67,阅读,4,需要加强口语练习
Elynn_123,小组课,Miguel,L002810,2026-05-10,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,12,完成本节内容
Elynn_123,小组课,Miguel,L002811,2026年5月17日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,语法,5,完成本节内容
Elynn123,班课,Miguel,L002812,2026-05-24,周日,domingo,Sunday,15:00,15:00,+0h,1.0,语法,13,需要加强口语练习
Elynn_123,小组课,Miguel,L002813,2026-05-31,周日,domingo,Sunday,15:00,15:00,+0h,1.67,听力,4,语法掌握一般
Elynn_123,班课,Miguel,L002814,2026-06-07,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,6,语法掌握一般
Elynn_123（教务）,班课,Miguel（教务）,L002815,06/14/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,11,完成本节内容
Elynn_123,班课,Miguel,L002816,2026-06-21,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,5,课堂参与积极
Elynn123,小组课,Miguel,L002817,2026-06-28,周日,domingo,Sunday,15:00,15:00,+0h,1.5,口语,1,需要加强口语练习
Elynn_123,班课,Miguel,L002818,2026年7月5日,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,12,语法掌握一般
Elynn_123,小组课,Miguel,L002819,2026-07-12,周日,domingo,Sunday,15:00,15:00,+0h,1.0,听力,10,语法掌握一般
Elynn123,班课,Miguel,L002820,2026-07-19,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,8,完成本节内容
Elynn_123,班课,Miguel,L002821,07/26/2026,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,11,
Elynn_123,班课,Miguel（教务）,L002822,2026-08-02,周日,domingo,Sunday,15:00,15:00,+0h,1.67,语法,9,完成本节内容
Elynn_123,班课,Miguel（教务）,L002823,2026/08/09,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,4,课堂参与积极
Elynn_123,班课,Miguel,L002824,2026-08-16,周日,domingo,Sunday,15:00,15:00,+0h,1.67,复习,11,完成本节内容
Elynn_123,小组课,Miguel（教务）,L002825,2026/08/23,周日,domingo,Sunday,15:00,15:00,+0h,1.0,口语,8,课堂参与积极
Elynn_123,小组课,Miguel,L002826,2026-08-30,周日,domingo,Sunday,15:00,15:00,+0h,1.67,口语,4,
Liam_441,班课,Javier,L002827,2025-11-02,周日,domingo,Sunday,16:00,16:00,+0h,1.0,语法,12,语法掌握一般
Elva_413,班课,Javier,L002827,2025-11-02,周日,domingo,Sunday,16:00,06:00,-10h,1.0,阅读,13,语法掌握一般
Liam_441,小组课,Javier,L002828,2025年11月9日,周日,domingo,Sunday,16:00,16:00,+0h,1.0,阅读,13,完成本节内容
Elva_413,班课,Javier,L002828,2025-11-09,周日,domingo,Sunday,16:00,07:00,-9h,1.0,复习,5,完成本节内容
Liam_441,小组课,Javier（教务）,L002829,2025-11-16,周日,domingo,Sunday,16:00,16:00,+0h,1.0,听力,2,完成本节内容
Elva_413,班课,Javier,L002829,2025年11月16日,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,6,完成本节内容
Liam441,班课,Javier,L002830,2025-11-23,周日,domingo,Sunday,16:00,17:00,+1h,1.0,听力,2,课堂参与积极
Elva413,小组课,Javier,L002830,2025年11月23日,周日,domingo,Sunday,16:00,07:00,-9h,1.0,听力,5,课堂参与积极
Liam_441,小组课,Javier,L002831,2025-11-30,周日,domingo,Sunday,16:00,16:00,+0h,1.67,阅读,3,完成本节内容
Elva_413,小组课,Javier,L002831,2025/11/30,周日,domingo,Sunday,16:00,07:00,-9h,1.67,口语,9,完成本节内容
Liam_441,小组课,Javier,L002832,2025/12/07,周日,domingo,Sunday,16:00,16:00,+0h,1.0,语法,13,需要加强口语练习
Elva_413,小组课,Javier,L002832,2025-12-07,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,1,需要加强口语练习
Liam_441,小组课,Javier,L002833,2025-12-14,周日,domingo,Sunday,16:00,16:00,+0h,1.5,语法,5,需要加强口语练习
Elva413,小组课,Javier,L002833,2025/12/14,周日,domingo,Sunday,16:00,06:00,-10h,1.5,语法,2,需要加强口语练习
Liam_441,小组课,Javier,L002834,2025/12/21,周日,domingo,Sunday,16:00,16:00,+0h,1.0,阅读,7,完成本节内容
Elva_413,班课,Javier,L002834,2025/12/21,周日,domingo,Sunday,16:00,07:00,-9h,1.0,语法,4,完成本节内容
Liam_441,小组课,Javier,L002835,2025-12-28,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,13,语法掌握一般
Elva_413,班课,Javier,L002835,2025-12-28,周日,domingo,Sunday,16:00,07:00,-9h,1.0,复习,6,语法掌握一般
Liam441,班课,Javier,L002836,2026/01/04,周日,domingo,Sunday,16:00,16:00,+0h,1.5,阅读,8,需要加强口语练习
Elva_413（教务）,班课,Javier,L002836,01/04/2026,周日,domingo,Sunday,16:00,06:00,-10h,1.5,口语,9,需要加强口语练习
Liam_441,班课,Javier,L002837,2026-01-11,周日,domingo,Sunday,16:00,16:00,+0h,1.0,听力,3,语法掌握一般
Elva_413,小组课,Javier（教务）,L002837,2026年1月11日,周日,domingo,Sunday,16:00,06:00,-10h,1.0,口语,2,语法掌握一般
Liam_441,班课,Javier,L002838,2026/01/18,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,11,需要加强口语练习
Elva_413,小组课,Javier（教务）,L002838,01/18/2026,周日,domingo,Sunday,16:00,07:00,-9h,1.0,语法,1,需要加强口语练习
Liam_441,小组课,Javier,L002839,2026-01-25,周日,domingo,Sunday,16:00,15:00,-1h,1.67,复习,4,课堂参与积极
Elva_413,小组课,Javier,L002839,2026年1月25日,周日,domingo,Sunday,16:00,09:00,-7h,1.67,口语,8,课堂参与积极
Liam_441,小组课,Javier,L002840,2026年2月1日,周日,domingo,Sunday,16:00,14:00,-2h,1.0,阅读,6,完成本节内容
Elva_413,班课,Javier,L002840,2026-02-01,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,10,完成本节内容
Liam441,小组课,Javier,L002841,02/08/2026,周日,domingo,Sunday,16:00,16:00,+0h,1.0,语法,10,语法掌握一般
Elva_413,小组课,Javier（教务）,L002841,2026-02-08,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,9,语法掌握一般
Liam441,小组课,Javier（教务）,L002842,02/15/2026,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,12,需要加强口语练习
Elva_413,班课,Javier,L002842,2026/02/15,周日,domingo,Sunday,16:00,06:00,-10h,1.0,阅读,11,需要加强口语练习
Liam_441（教务）,班课,Javier,L002843,2026/02/22,周日,domingo,Sunday,16:00,16:00,+0h,1.5,阅读,14,课堂参与积极
Elva_413,班课,Javier,L002843,2026年2月22日,周日,domingo,Sunday,16:00,06:00,-10h,1.5,语法,2,课堂参与积极
Liam_441,小组课,Javier,L002844,2026年3月1日,周日,domingo,Sunday,16:00,16:00,+0h,1.67,阅读,7,课堂参与积极
Elva_413,小组课,Javier,L002844,2026/03/01,周日,domingo,Sunday,16:00,07:00,-9h,1.67,复习,12,课堂参与积极
Liam_441,班课,Javier,L002845,2026/03/08,周日,domingo,Sunday,16:00,16:00,+0h,2.0,语法,6,完成本节内容
Elva413,班课,Javier,L002845,2026/03/08,周日,domingo,Sunday,16:00,08:00,-8h,2.0,口语,4,完成本节内容
Liam_441,班课,Javier,L002846,2026-03-15,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,2,完成本节内容
Elva_413,班课,Javier,L002846,2026年3月15日,周日,domingo,Sunday,16:00,08:00,-8h,1.0,听力,1,完成本节内容
Liam_441,班课,Javier,L002847,2026-03-22,周日,domingo,Sunday,16:00,16:00,+0h,2.0,听力,12,
Elva_413,小组课,Javier,L002847,2026-03-22,周日,domingo,Sunday,16:00,08:00,-8h,2.0,复习,6,
Liam_441,班课,Javier,L002848,2026/03/29,周日,domingo,Sunday,16:00,16:00,+0h,1.0,阅读,6,语法掌握一般
Elva_413,小组课,Javier,L002848,2026-03-29,周日,domingo,Sunday,16:00,07:00,-9h,1.0,口语,5,语法掌握一般
Liam_441,小组课,Javier,L002849,2026/04/05,周日,domingo,Sunday,16:00,16:00,+0h,1.67,阅读,14,完成本节内容
Elva_413,班课,Javier（教务）,L002849,2026-04-05,周日,domingo,Sunday,16:00,07:00,-9h,1.67,口语,8,完成本节内容
Liam_441,班课,Javier,L002850,2026-04-12,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,10,需要加强口语练习
Elva413,班课,Javier,L002850,2026年4月12日,周日,domingo,Sunday,16:00,07:00,-9h,1.0,复习,7,需要加强口语练习
Liam_441,小组课,Javier,L002851,2026-04-19,周日,domingo,Sunday,16:00,16:00,+0h,1.5,听力,3,语法掌握一般
Elva_413,小组课,Javier,L002851,2026/04/19,周日,domingo,Sunday,16:00,07:00,-9h,1.5,口语,11,语法掌握一般
Liam_441,小组课,Javier,L002852,2026-04-26,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,1,
Elva413,小组课,Javier（教务）,L002852,04/26/2026,周日,domingo,Sunday,16:00,08:00,-8h,1.0,复习,5,
Liam_441,班课,Javier,L002853,05/03/2026,周日,domingo,Sunday,16:00,16:00,+0h,1.5,复习,10,完成本节内容
Elva_413,班课,Javier,L002853,05/03/2026,周日,domingo,Sunday,16:00,07:00,-9h,1.5,口语,11,完成本节内容
Liam_441（教务）,班课,Javier,L002854,2026-05-10,周日,domingo,Sunday,16:00,16:00,+0h,2.0,复习,5,需要加强口语练习
Elva_413,班课,Javier,L002854,2026-05-10,周日,domingo,Sunday,16:00,07:00,-9h,2.0,复习,9,需要加强口语练习
Liam_441,班课,Javier,L002855,2026-05-17,周日,domingo,Sunday,16:00,16:00,+0h,1.67,听力,7,
Elva413,班课,Javier,L002855,2026-05-17,周日,domingo,Sunday,16:00,08:00,-8h,1.67,口语,8,
Liam441,班课,Javier,L002856,2026-05-24,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,6,课堂参与积极
Elva_413,班课,Javier,L002856,2026年5月24日,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,11,课堂参与积极
Liam_441,班课,Javier（教务）,L002857,2026/05/31,周日,domingo,Sunday,16:00,16:00,+0h,2.0,语法,6,课堂参与积极
Elva_413,班课,Javier,L002857,2026/05/31,周日,domingo,Sunday,16:00,07:00,-9h,2.0,口语,6,课堂参与积极
Liam_441,小组课,Javier,L002858,06/07/2026,周日,domingo,Sunday,16:00,16:00,+0h,1.0,阅读,13,完成本节内容
Elva_413,班课,Javier（教务）,L002858,2026-06-07,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,4,完成本节内容
Liam_441,小组课,Javier,L002859,2026-06-14,周日,domingo,Sunday,16:00,17:00,+1h,1.5,口语,12,需要加强口语练习
Elva413,班课,Javier,L002859,2026-06-14,周日,domingo,Sunday,16:00,07:00,-9h,1.5,口语,13,需要加强口语练习
Liam_441,小组课,Javier,L002860,2026/06/21,周日,domingo,Sunday,16:00,16:00,+0h,1.0,听力,9,语法掌握一般
Elva_413,小组课,Javier,L002860,2026/06/21,周日,domingo,Sunday,16:00,07:00,-9h,1.0,语法,8,语法掌握一般
Liam441,小组课,Javier,L002861,2026-06-28,周日,domingo,Sunday,16:00,16:00,+0h,1.0,口语,8,完成本节内容
Elva_413,小组课,Javier,L002861,2026-06-28,周日,domingo,Sunday,16:00,07:00,-9h,1.0,口语,8,完成本节内容
Liam_441,小组课,Javier（教务）,L002862,2026年7月5日,周日,domingo,Sunday,16:00,16:00,+0h,1.0,阅读,9,
Elva_413（教务）,班课,Javier,L002862,2026年7月5日,周日,domingo,Sunday,16:00,07:00,-9h,1.0,口语,6,
Liam_441,班课,Javier,L002863,2026/07/12,周日,domingo,Sunday,16:00,16:00,+0h,2.0,听力,2,语法掌握一般
Elva413,小组课,Javier,L002863,2026-07-12,周日,domingo,Sunday,16:00,07:00,-9h,2.0,口语,13,语法掌握一般
Liam441,班课,Javier,L002864,2026/07/19,周日,domingo,Sunday,16:00,16:00,+0h,1.5,口语,6,需要加强口语练习
Elva_413,小组课,Javier（教务）,L002864,2026-07-19,周日,domingo,Sunday,16:00,07:00,-9h,1.5,阅读,2,需要加强口语练习
Liam_441,班课,Javier,L002865,2026/07/26,周日,domingo,Sunday,16:00,16:00,+0h,1.67,听力,7,完成本节内容
Elva_413,小组课,Javier,L002865,07/26/2026,周日,domingo,Sunday,16:00,07:00,-9h,1.67,阅读,13,完成本节内容
Liam441,班课,Javier,L002866,2026/08/02,周日,domingo,Sunday,16:00,16:00,+0h,1.67,语法,13,语法掌握一般
Elva_413,班课,Javier,L002866,2026-08-02,周日,domingo,Sunday,16:00,07:00,-9h,1.67,语法,10,语法掌握一般
Liam_441,小组课,Javier,L002867,2026-08-09,周日,domingo,Sunday,16:00,16:00,+0h,1.0,复习,9,需要加强口语练习
Elva_413（教务）,小组课,Javier（教务）,L002867,08/09/2026,周日,domingo,Sunday,16:00,07:00,-9h,1.0,阅读,13,需要加强口语练习
Liam441,小组课,Javier,L002868,08/16/2026,周日,domingo,Sunday,16:00,16:00,+0h,2.0,复习,5,完成本节内容
